id_linea_venta,id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,sucursal,canal,medio_pago,fecha_original,fecha_invalida,fecha_fuera_rango,error_cantidad,cantidad_atipica,error_precio,error_descuento,requiere_revision,motivo_revision,producto_existe,cliente_informado,cliente_existe,estado_cliente,id_cliente_modelo,producto,categoria,subcategoria,marca,costo,precio_lista,proveedor,nombre,ciudad,fecha_alta,mascota,email
LV019303,V007692,2026-03-09,C1317,P0017,2,31010,0.0,Centro,Local,Crédito,09/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1317,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,23600.0,32400.0,Mundo Mascota,Nicolás Díaz,Villa Elisa,2026-03-22,Perro,nicolas.diaz.1317@gmail.com
LV019304,V007693,2025-08-09,C0268,P0009,1,8940,0.0,Centro,Local,QR,09/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0268,Balanced Premium Perro 15 kg,Alimentos,Perro,Balanced,6600.0,9100.0,Mundo Mascota,Franco Castro,La Plata,2024-04-01,Ave,franco.castro.268@outlook.com
LV019305,V007693,2025-08-09,C0268,P0041,1,45540,0.0,Centro,Local,QR,09/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0268,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,35000.0,48200.0,Mundo Mascota,Franco Castro,La Plata,2024-04-01,Ave,franco.castro.268@outlook.com
LV019306,V007694,2026-03-21,C0302,P0001,4,22500,0.0,City Bell,Local,Crédito,21/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0302,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Franco Rossi,City Bell,2024-08-03,Otro,franco.rossi.302@gmail.com
LV019307,V007695,2025-06-19,C1873,P0149,1,61350,0.0,Centro,Local,QR,19/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1873,Osspret Juguete Gato XL,Accesorios,Gato,Osspret,38400.0,64200.0,EcoPet Distribuciones,Bautista González,La Plata,2023-09-07,Perro,bautista.gonzalez.1873@gmail.com
LV019308,V007695,2025-06-19,C1873,P0035,4,9180,0.1,Centro,Local,Transferencia,19/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1873,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,4800.0,8700.0,Mayorista Animalia,Bautista González,La Plata,2023-09-07,Perro,bautista.gonzalez.1873@gmail.com
LV019309,V007695,2025-06-19,C1873,P0188,1,14120,0.0,Centro,Local,Crédito,19/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1873,Whiskas Pipeta Perro 30 u.,Salud,Perro,Whiskas,9300.0,14000.0,Veterinaria Central,Bautista González,La Plata,2023-09-07,Perro,bautista.gonzalez.1873@gmail.com
LV019310,V007695,2025-06-19,C1873,P0007,1,19380,0.1,Centro,Local,Transferencia,19/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1873,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,11900.0,19400.0,Accesorios Huella,Bautista González,La Plata,2023-09-07,Perro,bautista.gonzalez.1873@gmail.com
LV019311,V007696,2025-07-30,C1938,P0054,1,21890,0.0,Ecommerce,Online,Crédito,30/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1938,Balanced Premium Gato 15 kg,Alimentos,Gato,Balanced,16100.0,21900.0,NutriPet Sur,Valentina Álvarez,,2026-05-06,Otro,valentina.alvarez.1938@outlook.com
LV019312,V007696,2025-07-30,C1938,P0062,1,30140,0.0,Ecommerce,Online,Transferencia,30/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1938,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,18500.0,28400.0,NutriPet Sur,Valentina Álvarez,,2026-05-06,Otro,valentina.alvarez.1938@outlook.com
LV019313,V007697,2025-01-07,C0032,P0112,1,14370,0.0,Centro,Local,Crédito,07/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0032,Agility Cepillo dental Perro 1 l,Higiene,Perro,Agility,7800.0,13900.0,Distribuidora Patitas,Bautista Benítez,,2023-10-03,Perro,bautista.benitez.32@gmail.com
LV019314,V007697,2025-01-07,C0032,P0017,1,31690,0.0,Centro,Local,Débito,07/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0032,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,23600.0,32400.0,Mundo Mascota,Bautista Benítez,,2023-10-03,Perro,bautista.benitez.32@gmail.com
LV019315,V007697,2025-01-07,C0032,P0005,1,23570,0.1,Centro,Local,Débito,07/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0032,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Bautista Benítez,,2023-10-03,Perro,bautista.benitez.32@gmail.com
LV019316,V007698,2026-07-28,C1854,P0153,1,34380,0.0,Centro,Local,Efectivo,28/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1854,Whiskas Juguete General L,Accesorios,General,Whiskas,24600.0,36300.0,Mundo Mascota,Joaquín López,Gonnet,2023-08-01,Otro,joaquin.lopez.1854@outlook.com
LV019317,V007698,2026-07-28,C1854,P0052,1,4390,0.05,Centro,Local,Efectivo,28/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1854,"König Cachorro Gato 7,5 kg",Alimentos,Gato,König,3100.0,4500.0,Veterinaria Central,Joaquín López,Gonnet,2023-08-01,Otro,joaquin.lopez.1854@outlook.com
LV019318,V007698,2026-07-28,C1854,P0004,1,24740,0.0,Centro,Local,Débito,28/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1854,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,14100.0,26300.0,Veterinaria Central,Joaquín López,Gonnet,2023-08-01,Otro,joaquin.lopez.1854@outlook.com
LV019319,V007699,2026-08-07,C1428,P0162,1,34930,0.05,City Bell,Local,QR,07/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1428,Royal Canin Correa General M,Accesorios,General,Royal Canin,25400.0,35200.0,Pet Supply BA,Sofía Pérez,City Bell,2026-04-02,Otro,sofia.perez.1428@gmail.com
LV019320,V007700,2025-02-13,,P0157,1,32300,0.1,Centro,Local,Débito,13/02/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Royal Canin Juguete Perro M,Accesorios,Perro,Royal Canin,21100.0,33900.0,EcoPet Distribuciones,Cliente invitado,,,,
LV019321,V007700,2025-02-13,,P0025,2,30940,0.0,Centro,Local,QR,13/02/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Catit Cachorro Perro 1 kg,Alimentos,Perro,Catit,21600.0,32700.0,Mundo Mascota,Cliente invitado,,,,
LV019322,V007701,2026-07-08,C1906,P0047,1,34800,0.05,Centro,Local,Crédito,08/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1906,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,19200.0,36000.0,Accesorios Huella,Martina Rossi,Berisso,2025-10-01,Gato,martina.rossi.1906@gmail.com
LV019323,V007701,2026-07-08,C1906,P0152,1,57560,0.05,Centro,Local,Crédito,08/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1906,Royal Canin Correa Gato M,Accesorios,Gato,Royal Canin,36500.0,55900.0,Distribuidora Patitas,Martina Rossi,Berisso,2025-10-01,Gato,martina.rossi.1906@gmail.com
LV019324,V007701,2026-07-08,C1906,P0007,3,20370,0.0,Centro,Local,Débito,08/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1906,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,11900.0,19400.0,Accesorios Huella,Martina Rossi,Berisso,2025-10-01,Gato,martina.rossi.1906@gmail.com
LV019325,V007702,2025-06-19,C1834,P0165,3,78740,0.0,Centro,Local,Débito,19/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1834,Vitalcan Juguete General XS,Accesorios,General,Vitalcan,46900.0,81000.0,EcoPet Distribuciones,Facundo Ruiz,City Bell,2025-07-23,Perro,facundo.ruiz.1834@outlook.com
LV019326,V007702,2025-06-19,C1834,P0006,1,49910,0.15,Centro,Local,QR,19/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1834,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,30200.0,50600.0,NutriPet Sur,Facundo Ruiz,City Bell,2025-07-23,Perro,facundo.ruiz.1834@outlook.com
LV019327,V007702,2025-06-19,C1834,P0069,3,66820,0.0,Centro,Local,Crédito,19/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1834,Balanced Premium Perro 15 kg,Alimentos,Perro,Balanced,37400.0,64700.0,EcoPet Distribuciones,Facundo Ruiz,City Bell,2025-07-23,Perro,facundo.ruiz.1834@outlook.com
LV019328,V007703,2026-07-25,C0340,P0186,1,9410,0.05,Los Hornos,Local,Transferencia,25/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0340,Nutribon Antipulgas Perro Mediano,Salud,Perro,Nutribon,5800.0,9500.0,Pet Supply BA,Bruno Fernández,Villa Elisa,2025-12-26,Perro,bruno.fernandez.340@gmail.com
LV019329,V007703,2026-07-25,C0340,P0010,3,4780,0.0,Los Hornos,Local,Débito,25/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0340,Catit Cachorro Gato 1 kg,Alimentos,Gato,Catit,3100.0,4600.0,Pet Supply BA,Bruno Fernández,Villa Elisa,2025-12-26,Perro,bruno.fernandez.340@gmail.com
LV019330,V007703,2026-07-25,C0340,P0074,4,30430,0.0,Los Hornos,Local,Transferencia,25/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0340,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,21500.0,29100.0,Pet Supply BA,Bruno Fernández,Villa Elisa,2025-12-26,Perro,bruno.fernandez.340@gmail.com
LV019331,V007704,2025-11-13,C0212,P0077,2,59830,0.0,City Bell,Local,Débito,13/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0212,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,41000.0,60400.0,EcoPet Distribuciones,Santiago Fernández,La Plata,2024-10-18,Perro,santiago.fernandez.212@hotmail.com
LV019332,V007704,2025-11-13,C0212,P0123,1,19640,0.0,City Bell,Local,Efectivo,13/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0212,Dogit Shampoo General 2 kg,Higiene,General,Dogit,12500.0,18800.0,Mayorista Animalia,Santiago Fernández,La Plata,2024-10-18,Perro,santiago.fernandez.212@hotmail.com
LV019333,V007705,2026-03-24,C0773,P0002,1,7450,0.0,City Bell,Local,Efectivo,24/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0773,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,4500.0,7400.0,Pet Supply BA,Joaquín Álvarez,Los Hornos,2023-07-03,Perro y gato,joaquin.alvarez.773@yahoo.com.ar
LV019334,V007705,2026-03-24,C0773,P0064,1,31830,0.0,City Bell,Local,QR,24/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0773,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,,33100.0,Distribuidora Patitas,Joaquín Álvarez,Los Hornos,2023-07-03,Perro y gato,joaquin.alvarez.773@yahoo.com.ar
LV019335,V007705,2026-03-24,C0773,P0030,1,21410,0.0,City Bell,Local,Transferencia,24/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0773,Catit Premium Gato 1 kg,Alimentos,Gato,Catit,16700.0,21700.0,NutriPet Sur,Joaquín Álvarez,Los Hornos,2023-07-03,Perro y gato,joaquin.alvarez.773@yahoo.com.ar
LV019336,V007705,2026-03-24,C0773,P0052,1,4520,0.0,City Bell,Local,Transferencia,24/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0773,"König Cachorro Gato 7,5 kg",Alimentos,Gato,König,3100.0,4500.0,Veterinaria Central,Joaquín Álvarez,Los Hornos,2023-07-03,Perro y gato,joaquin.alvarez.773@yahoo.com.ar
LV019337,V007706,2026-08-21,C0190,P0008,1,44400,0.0,Centro,Local,Efectivo,21/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0190,Excellent Piel sensible Gato 10 kg,Alimentos,Gato,Excellent,31000.0,46000.0,Distribuidora Patitas,Delfina Álvarez,Los Hornos,2024-11-23,Otro,delfina.alvarez.190@outlook.com
LV019338,V007706,2026-08-21,C0190,P0024,1,19330,0.0,Centro,Local,Crédito,21/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0190,Balanced Premium Gato 15 kg,Alimentos,Gato,Balanced,11200.0,18300.0,Distribuidora Patitas,Delfina Álvarez,Los Hornos,2024-11-23,Otro,delfina.alvarez.190@outlook.com
LV019339,V007706,2026-08-21,C0190,P0155,1,38920,0.1,Centro,Local,Débito,21/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0190,Vitalcan Juguete Gato XS,Accesorios,Gato,Vitalcan,,36600.0,Mayorista Animalia,Delfina Álvarez,Los Hornos,2024-11-23,Otro,delfina.alvarez.190@outlook.com
LV019340,V007706,2026-08-21,C0190,P0190,1,15200,0.0,Centro,Local,QR,21/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0190,Vitalcan Vitaminas Perro Pequeño,Salud,Perro,Vitalcan,8400.0,14700.0,NutriPet Sur,Delfina Álvarez,Los Hornos,2024-11-23,Otro,delfina.alvarez.190@outlook.com
LV019341,V007707,2026-05-28,C1178,P0006,1,50240,0.0,Centro,Local,Crédito,28/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1178,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,30200.0,50600.0,NutriPet Sur,Bruno Herrera,Los Hornos,2024-12-20,Ave,bruno.herrera.1178@gmail.com
LV019342,V007707,2026-05-28,C1178,P0003,1,23750,0.1,Centro,Local,QR,28/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1178,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia,Bruno Herrera,Los Hornos,2024-12-20,Ave,bruno.herrera.1178@gmail.com
LV019343,V007708,2025-08-26,C0151,P0057,1,20340,0.0,Centro,Local,Transferencia,26/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0151,"König Premium Perro 7,5 kg",Alimentos,Perro,König,15900.0,21400.0,Mundo Mascota,Valentina Herrera,Tolosa,2024-04-25,Gato,valentina.herrera.151@yahoo.com.ar
LV019344,V007709,2025-08-17,C1965,P0081,1,9830,0.0,City Bell,Local,Efectivo,17/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1965,Pedigree Tiras Perro 150 g,Snacks,Perro,Pedigree,6300.0,9600.0,Mundo Mascota,Bruno López,Gonnet,2025-04-21,Gato,bruno.lopez.1965@outlook.com
LV019345,V007710,2026-05-03,C1374,P0050,1,35380,0.1,City Bell,Local,Débito,03/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1374,Catit Piel sensible Gato 1 kg,Alimentos,Gato,Catit,26100.0,35000.0,Pet Supply BA,Agustina Pérez,City Bell,2023-08-31,Gato,agustina.perez.1374@yahoo.com.ar
LV019346,V007710,2026-05-03,C1374,P0064,1,35360,0.05,City Bell,Local,Crédito,03/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1374,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,,33100.0,Distribuidora Patitas,Agustina Pérez,City Bell,2023-08-31,Gato,agustina.perez.1374@yahoo.com.ar
LV019347,V007710,2026-05-03,C1374,P0027,1,21720,0.05,City Bell,Local,Débito,03/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1374,"König Premium Perro 7,5 kg",Alimentos,Perro,König,11900.0,21500.0,Mayorista Animalia,Agustina Pérez,City Bell,2023-08-31,Gato,agustina.perez.1374@yahoo.com.ar
LV019348,V007711,2025-07-15,C0131,P0006,1,49780,0.05,City Bell,Local,QR,15/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0131,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,30200.0,50600.0,NutriPet Sur,Nicolás Silva,La Plata,2023-06-06,Gato,nicolas.silva.131@yahoo.com.ar
LV019349,V007711,2025-07-15,C0131,P0003,1,23760,0.05,City Bell,Local,Transferencia,15/07/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0131,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia,Nicolás Silva,La Plata,2023-06-06,Gato,nicolas.silva.131@yahoo.com.ar
LV019350,V007712,2026-08-09,C0018,P0025,1,34940,0.0,Centro,Local,Transferencia,09/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0018,Catit Cachorro Perro 1 kg,Alimentos,Perro,Catit,21600.0,32700.0,Mundo Mascota,Nicolás Suárez,Los Hornos,2024-09-19,Perro y gato,nicolas.suarez.18@gmail.com
LV019351,V007712,2026-08-09,C0018,P0004,2,27300,0.1,Centro,Local,QR,09/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0018,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,14100.0,26300.0,Veterinaria Central,Nicolás Suárez,Los Hornos,2024-09-19,Perro y gato,nicolas.suarez.18@gmail.com
LV019352,V007713,2025-10-25,C0613,P0011,1,36030,0.05,Los Hornos,Local,Débito,25/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0613,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,24100.0,33800.0,Mayorista Animalia,Agustina Fernández,Gonnet,2025-05-03,Gato,agustina.fernandez.613@hotmail.com
LV019353,V007713,2025-10-25,C0613,P0138,1,5240,0.0,Los Hornos,Local,Efectivo,25/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0613,Whiskas Correa General L,Accesorios,General,Whiskas,2900.0,5100.0,Pet Supply BA,Agustina Fernández,Gonnet,2025-05-03,Gato,agustina.fernandez.613@hotmail.com
LV019354,V007713,2025-10-25,C0613,P0090,1,10230,0.0,Los Hornos,Local,Transferencia,25/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0613,Catit Tiras Gato 500 g,Snacks,Gato,Catit,5500.0,9600.0,Pet Supply BA,Agustina Fernández,Gonnet,2025-05-03,Gato,agustina.fernandez.613@hotmail.com
LV019355,V007714,2026-08-18,C0596,P0014,1,45290,0.05,Centro,Local,Crédito,18/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0596,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,32000.0,46800.0,NutriPet Sur,Bautista Benítez,Ringuelet,2025-11-06,Otro,bautista.benitez.596@hotmail.com
LV019356,V007714,2026-08-18,C0596,P0183,1,38090,0.1,Centro,Local,Crédito,18/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0596,Whiskas Antipulgas Gato 30 u.,Salud,Gato,Whiskas,22000.0,37000.0,,Bautista Benítez,Ringuelet,2025-11-06,Otro,bautista.benitez.596@hotmail.com
LV019357,V007715,2025-03-12,C0828,P0025,1,33160,0.0,Centro,Local,Crédito,12/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0828,Catit Cachorro Perro 1 kg,Alimentos,Perro,Catit,21600.0,32700.0,Mundo Mascota,Nicolás Suárez,La Plata,2024-02-06,Gato,nicolas.suarez.828@gmail.com
LV019358,V007715,2025-03-12,C0828,P0139,2,33560,0.15,Centro,Local,Transferencia,12/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0828,Osspret Juguete Perro XL,Accesorios,Perro,Osspret,17300.0,31500.0,Mayorista Animalia,Nicolás Suárez,La Plata,2024-02-06,Gato,nicolas.suarez.828@gmail.com
LV019359,V007716,2026-03-23,,P0065,1,6340,0.0,City Bell,Local,Efectivo,23/03/2026,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,4900.0,6600.0,Mundo Mascota,Cliente invitado,,,,
LV019360,V007716,2026-03-23,,P0021,2,49620,0.0,City Bell,Local,Transferencia,23/03/2026,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Pedigree Premium Perro 3 kg,Alimentos,Perro,Pedigree,28300.0,49700.0,EcoPet Distribuciones,Cliente invitado,,,,
LV019361,V007717,2026-04-04,C1479,P0054,1,22670,0.15,Ecommerce,Online,Mercado Pago,04/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1479,Balanced Premium Gato 15 kg,Alimentos,Gato,Balanced,16100.0,21900.0,NutriPet Sur,Bautista Benítez,La Plata,2025-11-13,Ave,bautista.benitez.1479@outlook.com
LV019362,V007717,2026-04-04,C1479,P0118,1,11330,0.0,Ecommerce,Online,Crédito,04/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1479,Dogit Cepillo dental Perro 2 kg,Higiene,Perro,Dogit,8400.0,11300.0,NutriPet Sur,Bautista Benítez,La Plata,2025-11-13,Ave,bautista.benitez.1479@outlook.com
LV019363,V007717,2026-04-04,C1479,P0151,2,85550,0.0,Ecommerce,Online,Débito,04/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1479,Nutribon Juguete Perro S,Accesorios,Perro,Nutribon,45700.0,82200.0,Accesorios Huella,Bautista Benítez,La Plata,2025-11-13,Ave,bautista.benitez.1479@outlook.com
LV019364,V007717,2026-04-04,C1479,P0089,1,6380,0.0,Ecommerce,Online,Mercado Pago,04/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1479,Balanced Mix entrenamiento Perro 150 g,Snacks,Perro,Balanced,4100.0,6100.0,Mundo Mascota,Bautista Benítez,La Plata,2025-11-13,Ave,bautista.benitez.1479@outlook.com
LV019365,V007718,2025-02-18,C1684,P0081,3,10110,0.0,City Bell,Local,Crédito,18/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1684,Pedigree Tiras Perro 150 g,Snacks,Perro,Pedigree,6300.0,9600.0,Mundo Mascota,Lucía Castro,Los Hornos,2023-03-27,Perro y gato,lucia.castro.1684@outlook.com
LV019366,V007718,2025-02-18,C1684,P0001,1,23140,0.0,City Bell,Local,Crédito,18/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1684,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Lucía Castro,Los Hornos,2023-03-27,Perro y gato,lucia.castro.1684@outlook.com
LV019367,V007719,2026-02-12,C1376,P0070,2,61170,0.2,City Bell,Local,QR,12/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1376,Catit Cachorro Gato 1 kg,Alimentos,Gato,Catit,34300.0,60400.0,NutriPet Sur,Malena Rodríguez,Los Hornos,2025-01-20,Otro,malena.rodriguez.1376@outlook.com
LV019368,V007719,2026-02-12,C1376,P0149,2,61340,0.0,City Bell,Local,Débito,12/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1376,Osspret Juguete Gato XL,Accesorios,Gato,Osspret,38400.0,64200.0,EcoPet Distribuciones,Malena Rodríguez,Los Hornos,2025-01-20,Otro,malena.rodriguez.1376@outlook.com
LV019369,V007719,2026-02-12,C1376,P0023,1,53880,0.0,City Bell,Local,Efectivo,12/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1376,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,54578.0,53400.0,Accesorios Huella,Malena Rodríguez,Los Hornos,2025-01-20,Otro,malena.rodriguez.1376@outlook.com
LV019370,V007719,2026-02-12,C1376,P0019,1,12950,0.0,City Bell,Local,Crédito,12/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1376,Balanced Cachorro Perro 15 kg,Alimentos,Perro,Balanced,7700.0,12900.0,Mayorista Animalia,Malena Rodríguez,Los Hornos,2025-01-20,Otro,malena.rodriguez.1376@outlook.com
LV019371,V007720,2025-02-08,C0493,P0086,1,9350,0.0,City Bell,Local,Transferencia,08/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0493,Pedigree Mix entrenamiento Gato 500 g,Snacks,Gato,Pedigree,6400.0,9700.0,NutriPet Sur,Sofía Acosta,Los Hornos,2024-02-25,Gato,sofia.acosta.493@gmail.com
LV019372,V007720,2025-02-08,C0493,P0001,2,23220,0.0,City Bell,Local,Efectivo,08/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0493,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Sofía Acosta,Los Hornos,2024-02-25,Gato,sofia.acosta.493@gmail.com
LV019373,V007720,2025-02-08,C0493,P0108,1,3730,0.05,City Bell,Local,QR,08/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0493,Dogit Shampoo General 2 kg,Higiene,General,Dogit,2100.0,3600.0,Veterinaria Central,Sofía Acosta,Los Hornos,2024-02-25,Gato,sofia.acosta.493@gmail.com
LV019374,V007720,2025-02-08,C0493,P0171,4,49310,0.0,City Bell,Local,Débito,08/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0493,Nutribon Juguete General S,Accesorios,General,Nutribon,33700.0,51800.0,Mayorista Animalia,Sofía Acosta,Los Hornos,2024-02-25,Gato,sofia.acosta.493@gmail.com
LV019375,V007721,2025-08-28,C1177,P0001,1,22910,0.1,City Bell,Local,QR,28/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1177,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Julieta López,Berisso,2023-08-07,Gato,julieta.lopez.1177@gmail.com
LV019376,V007722,2025-10-20,,P0026,2,12560,0.0,Ecommerce,Online,Débito,20/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,8000.0,13400.0,Pet Supply BA,Cliente invitado,,,,
LV019377,V007722,2025-10-20,,P0072,1,6260,0.0,Ecommerce,Online,Débito,20/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,"König Premium Gato 7,5 kg",Alimentos,Gato,König,3600.0,6100.0,Distribuidora Patitas,Cliente invitado,,,,
LV019378,V007723,2025-06-08,C0197,P0107,2,9570,0.05,City Bell,Local,Crédito,08/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0197,Agility Arena sanitaria Gato 1 l,Higiene,Gato,Agility,5400.0,9600.0,Mayorista Animalia,Candela Martínez,La Plata,2023-02-11,Gato,candela.martinez.197@gmail.com
LV019379,V007723,2025-06-08,C0197,P0168,1,3370,0.0,City Bell,Local,Crédito,08/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0197,Whiskas Correa General L,Accesorios,General,Whiskas,2200.0,3300.0,Distribuidora Patitas,Candela Martínez,La Plata,2023-02-11,Gato,candela.martinez.197@gmail.com
LV019380,V007724,2026-03-03,C1119,P0095,1,7810,0.0,Ecommerce,Online,Mercado Pago,03/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1119,Catit Mix entrenamiento Perro 150 g,Snacks,Perro,Catit,4500.0,7900.0,Accesorios Huella,Franco Romero,La Plata,2024-04-26,Gato,franco.romero.1119@yahoo.com.ar
